Garder/Exclure,Nb de hits (à fin févr. 2026),disaron:nom_old,disaron:nom,dc:title,disaron:Complement_titre,disaron:chapeau,disaron:Auteur,disaron:categorie,disaron:collection,disaron:sous_collection,disaron:theme,disaron:annees_reference,disaron:descripteur,disaron:niveau_geographique,disaron:Date_premiere_publication,disaron:date_derniere_publication,ecm:versionLabel,disaron:Numerotation,url,nb de fichiers,noms des fichiers,urls des fichiers,disaron:date_modification,disaron:donnees,trouvé Estelle ?,lost,collection,themes,themes_codes,theme_principal,OrdreEstelle,THEME Agreste2.0,Collection Agreste 2.0,Sous-Collection Agreste 2.0,Fichiers manquants
Garder,5837,Chd2416,Chd2416,Statistique agricole annuelle 2023 - Chiffres définitifs,,"La Statistique agricole annuelle (SAA) est une opération de synthèse annuelle sur les productions agricoles françaises. Elle fournit chaque année des données sur l’ensemble des productions agricoles en termes physiques (surfaces, rendements et productions agricoles pour les végétaux et les animaux) détaillées par produit et par région et département. La SAA existe depuis 1947 et permet à la France de répondre au règlement européen UE 543/2009 du 18 juin 2009. Les données sont également utilisées pour d’autres opérations statistiques. Elles servent de points de base auxquels sont appliqués ensuite des évolutions conjoncturelles pour obtenir des estimations précoces et sont utilisées pour établir les comptes, nationaux et régionaux, de l’agriculture (également en réponse aux obligations européennes - règlement UE 549/2013 du 21 mai 2013).","[{nom_auteur=Colas, prenom_auteur=Tristan, Structure=SSP - Bureau des statistiques sur les productions et les comptabilités agricoles}, {nom_auteur=Boudour, prenom_auteur=Dounia, Structure=SSP - Bureau des statistiques sur les productions et les comptabilités agricoles}]",NATIONAL,CDICDO,,TOUTCULT|TOUTCHEP|BIO,2023|2022,,FRDOM|FRANCE,2024/11/26 00:00,2025/03/10 16:19,0.3,2024-16,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Chd2416/detail/,,,,2024/11/26 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-26T13:23:13.292Z\""\,\""Fichier\"":\""cd2024-16_SAA2023-Definitive.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-26T13:23:13.292Z\""\,\""Fichier\"":\""cd2024-16_ResultatsDefinitifs-FranceEntiere2023.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-26T13:23:13.292Z\""\,\""Fichier\"":\""cd2024-16_ResultatsDefinitifs-FranceMetropolitaine-2023.xlsx\""}]",,0,,"Toutes cultures, productions végétales|Tous animaux, productions animales|Sol",TOUTCULT|TOUTCHEP|SOLBIODIV,"Toutes cultures, productions végétales",3137,Chiffres et données,Chiffres et données,Chiffres et données,
Garder,1754,Chd2417,Chd2417,Bilan d’approvisionnement agroalimentaire 2022-2023,,"Chaque année, le Service de la statistique et de la prospective réalise les bilans d’approvisionnement des principaux produits agricoles. Il s’agit du bilan des quantités produites disponibles d’un produit agricole (production, importations, stocks initiaux) et de leurs destinations (utilisations intérieures, exportations et stocks finaux). La méthodologie relative à l’établissement des bilans d’approvisionnement est élaborée au niveau européen.","[{nom_auteur=Champagnol, prenom_auteur=Thibaut, Structure=SSP, Bureau des synthèses statistiques conjoncturelles}]",NATIONAL,CDICDO,,BILAN,2021|2022,OEUF| SUCRE| FOURRAGE| CÉRÉALE| FRUIT| LÉGUME| VIANDE,FRANCE,2024/12/16 00:00,2024/12/16 10:29,0.2,2024-17,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Chd2417/detail/,,,,2024/12/16 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-12-16T08:46:46.678Z\""\,\""Fichier\"":\""cd2024-17_BilanApprovisionnement2022-2023.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-12-16T08:46:46.678Z\""\,\""Fichier\"":\""cd2024-17_SériesLongues_bilans.7z\""}]",,0,,"Commerce extérieur, approvisionnements",COMEXTAPPRO,"Commerce extérieur, approvisionnements",528,Chiffres et données,Chiffres et données,Chiffres et données,
Garder,9278,Chd2418,Chd2418,Résultats économiques des exploitations agricoles - France ; Chiffres clés 2023,Réseau d’information comptable agricole (Rica),"Le Réseau d’information comptable agricole (Rica) est une enquête annuelle, harmonisée au niveau de l’Union européenne, qui collecte des données comptables et technicoéconomiques détaillées auprès d’un échantillon d’exploitations agricoles. Les données collectées permettent notamment d’analyser la diversité des résultats et celle de leur formation, de dresser des diagnostics économiques et financiers, et d’évaluer l’impact de certaines politiques publiques.","[{nom_auteur=Devauvre, prenom_auteur=Nicolas, Structure=SSP - Bureau des statistiques sur la production et les comptabilités agricoles}]",NATIONAL,CDICDO,,RESECO,2023,RÉSULTAT D'EXPLOITATION| ECONOMIE AGRICOLE,FRANCE,2024/12/18 00:00,2025/01/22 10:14,0.3,2024-18,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Chd2418/detail/,,,,2025/01/21 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2025-01-22T09:10:51.628Z\""\,\""Fichier\"":\""cd2024-18_Rica2023-v2.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-01-22T09:10:51.629Z\""\,\""Fichier\"":\""cd2024-18_DonnéesAssociées_RICAv2.xlsx\""}]",,0,,Résultats économiques des exploitations,RESECOMPTE,Résultats économiques des exploitations,2806,Chiffres et données,Chiffres et données,Chiffres et données,
Garder,3963,Chd2501,Chd2501,Récolte de bois et production de sciages en 2023,,"En 2023, la récolte de bois commercialisé en France métropolitaine s’établit à 39,1 millions de m³, soit une baisse de 1,9 % sur un an. Les trois premières régions de production – Nouvelle-Aquitaine, Grand Est et Auvergne-Rhône-Alpes – totalisent 58 % de la récolte nationale. Celle-ci baisse de 7,3 % sur un an pour le bois d’oeuvre, stagne pour le bois d’industrie et augmente de 7,8 % pour le bois énergie. Près de 9 % de ces bois sont issus de coupes d’origine accidentelle et sanitaire, notamment liées aux attaques de scolytes qui perdurent. (...)","[{nom_auteur=Perrin-Zen, prenom_auteur=Bastien, Structure=SSP - Bureau des statistiques structurelles, environnementales et forestières}]",NATIONAL,CDICDO,,RECBOIS|BOISECO,2023,,FRANCE,2025/01/09 00:00,2025/05/07 09:08,0.2,2025-1,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Chd2501/detail/,,,,2025/01/09 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2025-01-09T11:18:45.564Z\""\,\""Fichier\"":\""cd2025-1_BoisSciages2023.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-01-09T11:32:14.499Z\""\,\""Fichier\"":\""cd2025-1_ DonnéesAssocieesBoisSciages2023.xlsx\""}]",,0,,"Forêts, bois et dérivés",BOIS,"Forêts, bois et dérivés",2795,Chiffres et données,Chiffres et données,Chiffres et données,
Garder,638,Chd2502,Chd2502,Résultats économiques des exploitations agricoles - Europe ; Chiffres clés 2022,Réseau d’information comptable agricole (Rica),"Le Réseau d’information comptable agricole (Rica) est une enquête annuelle, harmonisée au niveau de l’Union européenne, qui collecte des données comptables et technicoéconomiques détaillées auprès d’un échantillon d’exploitations agricoles. Les données collectées permettent notamment d’analyser la diversité des résultats et celle de leur formation, de dresser des diagnostics économiques et financiers, et d’évaluer l’impact de certaines politiques publiques.","[{nom_auteur=Devauvre, prenom_auteur=Nicolas, Structure=SSP - Bureau des statistiques sur la production et les comptabilités agricoles}]",NATIONAL,CDICDO,,RESECO,2022,RÉSULTAT D'EXPLOITATION| ECONOMIE AGRICOLE,FRANCE,2025/01/17 14:41,2025/01/17 14:41,0.1,2025-2,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Chd2502/detail/,,,,2025/01/17 14:41,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2025-01-17T13:33:19.364Z\""\,\""Fichier\"":\""cd2025-2_Rica2022.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-01-17T13:33:19.364Z\""\,\""Fichier\"":\""cd2025-2_DonnéesAssociées_RICA.xlsx\""}]",,0,,Résultats économiques des exploitations,RESECOMPTE,Résultats économiques des exploitations,2807,Chiffres et données,Chiffres et données,Chiffres et données,
Garder,2382,Chd2503,Chd2503,Enquête annuelle laitière 2023,,"En 2023, 22,8 milliards de litres de lait de vache ont été collectés en France métropolitaine, dont plus de la moitié dans le quart nord-ouest. Par rapport à 2022, la collecte est en repli de 2,6 %. Toutes les régions sont concernées, même si le recul est plus marqué dans les petits bassins de production tels que l’Occitanie ou la Nouvelle-Aquitaine. Les collectes de lait de chèvre et de lait de brebis se replient également sur un an, respectivement de 0,5 % et de 1,1 %. La collecte de lait bio de vache recule de 3,2 % par rapport à 2022, représentant 5,5 % de la collecte totale. La collecte de lait de brebis diminue aussi (- 3,7 %), tandis que celle de lait de chèvre progresse (+ 5,1 %). Face à des disponibilités de lait en baisse, la production des 740 établissements transformateurs, répartis sur l’ensemble du territoire, recule : c’est le cas notamment des laits liquides conditionnés (- 0,5 %), des laits fermentés aromatisés ou aux fruits (- 7,2 %), des desserts lactés (- 3,0 %) et du beurre (- 1,6 %). Parmi les produits frais, seules les productions de laits fermentés nature et de crème progressent. Toutes les catégories de fromages au lait de vache sont en retrait, à l’exception des fromages frais et à pâte persillée. Dans un contexte de hausse de prix marquée, la valeur de la production commercialisée de produits laitiers augmente de 14,5 % par rapport à 2022, pour atteindre un total de 27,6 milliards d’euros. Celle des fromages augmente de 10,5 % sur un an alors que celle des yaourts et desserts lactés progresse plus fortement (+ 15,5 %).","[{nom_auteur=  Calvino, prenom_auteur=  Anne, Structure=SSP – Bureau des statistiques des industries agricoles et alimentaires}]",NATIONAL,CDICDO,,LAIT,2023,,FRANCE,2025/02/11 00:00,2025/02/13 09:55,0.9,2025-3,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Chd2503/detail/,,,,2025/02/11 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2025-02-11T14:19:22.867Z\""\,\""Fichier\"":\""cd2025-03_EAL2023.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-02-11T14:19:22.867Z\""\,\""Fichier\"":\""cd2025-03_EAL2023_TableauxAssociés.ods\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-02-12T10:26:43.061Z\""\,\""Fichier\"":\""Infographie_EAL2023.pdf\""}]",,0,,"Bovins, ovins, caprins, lait",CHEPTLAIT,"Bovins, ovins, caprins, lait",1834,Chiffres et données,Chiffres et données,Chiffres et données,
Garder,2009,Chd2504,Chd2504,Enquête Pratiques culturales en productions légumières 2022 - IFT et nombre de traitements,,"L’enquête a pour objectif de décrire les pratiques culturales en productions légumières mises en place par les agriculteurs. Les données collectées servent notamment à quantifier l’usage des produits phytopharmaceutiques, en réponse au règlement (CE) n° 1185/2009 relatif aux statistiques sur les pesticides. Les indicateurs ainsi obtenus contribuent également au suivi du plan d’actions Écophyto qui vise à réduire le recours aux produits phytosanitaires en France.","[{nom_auteur=Pôle pratiques agricoles, Structure=SSP – Sous-direction des statistiques forestières et agro-alimentaires}]",NATIONAL,CDICDO,,PROT|LEGUME,2022,,FRANCE,2025/03/07 00:00,2025/09/02 15:10,0.5,2025-4,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Chd2504/detail/,,,,2025/09/02 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""\""\,\""Fichier\"":\""cd2025-4_PratiquesCulturales-ProdLégumières2022.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""\""\,\""Fichier\"":\""cd2025-4_DonnéesAssociés.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""\""\,\""Fichier\"":\""cd2025-4_DonnéesAssociés-anciennes_regions__avec_secret.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""\""\,\""Fichier\"":\""cd2025-4_DonnéesAssociés-regions__avec_secret.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""\""\,\""Fichier\"":\""cd2025-4_PKL22_P70_IFT_REG.v3.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""\""\,\""Fichier\"":\""cd2025-4_PKL22_P70_IFT_ANREG.v3.xlsx\""}]",,0,,Pratiques culturales|Fruits et légumes,PRACULT|FRUILEG,Fruits et légumes,2750,Chiffres et données,Chiffres et données,Chiffres et données,
Garder,869,Chd2505,Chd2505,Productions commercialisées des industries agroalimentaires 2023,,"En 2023, les industries agroalimentaires (IAA) situées en France commercialisent 164 milliards d’euros de produits alimentaires et de boissons soit 5,1 % de plus qu’en 2022. L’année 2023 est la troisième année consécutive de hausse de la valeur des ventes après + 13,5 % en 2022 et + 8,7 % en 2021. La production commercialisée de l’industrie alimentaire reste dynamique sur un an : + 6,6 % après + 14,7 %en 2022. Les viandes et les produits laitiers progressent de nouveau : + 5,0 % pour les viandes et produits à base de viandes et + 6,5 % pour les produits laitiers. A l’inverse, les ventes d’huiles et de graisses animales et végétales baissent fortement (- 10,2 %) après la flambée de 2022 (+ 46,7 %). La production commercialisée de boissons se stabilise (- 0,5 %) après + 9,1 % en 2022 et + 16,4 % en 2021. Avec 32 milliards d’euros, dont 20 % provenant du champagne, la valeur des ventes de boissons demeure à un niveau élevé et très proche du record de 2022.","[{nom_auteur=Renaud, prenom_auteur=Auriane, Structure=SSP, Bureau des statistiques des industries agricoles et alimentaires}]",NATIONAL,CDICDO,,AGROALIM,2023,,FRANCE,2025/03/17 00:00,2025/03/25 14:29,0.9,2025-5,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Chd2505/detail/,,,,2025/03/17 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2025-03-17T09:24:43.088Z\""\,\""Fichier\"":\""cd2025-5_ProdCom2023.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-03-17T09:24:43.088Z\""\,\""Fichier\"":\""cd2025-5_DonnéesProdCom2023.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-03-17T09:24:43.088Z\""\,\""Fichier\"":\""Infographie EAPC2023.pdf\""}]",,0,,Industries agro-alimentaires (IAA),IAA,Industries agro-alimentaires (IAA),6,Chiffres et données,Chiffres et données,Chiffres et données,
Garder,2967,Chd2506,Chd2506,Enquête aquaculture 2023,,"En 2023, l’aquaculture française compte 3 487 entreprises, dont 2 392 qui effectuent des ventes directes à la consommation. Ces 2 392 entreprises ont commercialisé 185 372 tonnes de produits (+ 0,9 % par rapport à 2022) et réalisé un chiffre d’affaires de 929,3 millions d’euros, en hausse de 12,9 %, porté par l’augmentation des prix des huîtres, salmonidés et caviar. Premier secteur de l’aquaculture française (79 % des volumes, 71 % de la valeur), la conchyliculture connaît des évolutions contrastées. La production d’huîtres augmente de 10,4 % à 90 410 tonnes (514,7 millions d’euros), avec un prix moyen de 5,69 €/kg. Les moules reculent de 6,1 % à 54 531 tonnes, pour un prix moyen de 2,49 €/kg. La Charente-Maritime domine la production d’huîtres (50 % du national), tandis que la Bretagne Nord et la Normandie-Mer du Nord sont leaders pour les moules (respectivement 41 % et 21 %). Malgré une baisse des volumes de 5,9 %, la pisciculture voit sa valeur progresser de 8,4 %. Les salmonidés, qui représentent 79 % des ventes, reculent de 9,3 % à 29 313 tonnes, mais les ventes en valeur progressent (+ 5,5 %) pour atteindre 151,1 millions d’euros. Les poissons d’étangs progressent de 9,3 % en volume (3 224 tonnes) et de 20 % en valeur (16,5 millions d’euros). La pisciculture marine progresse (+ 12,5 % en volume) à 5 807 tonnes, et le caviar maintient sa valeur à 29,9 millions d’euros malgré une baisse des volumes. La culture d’algues et cyanobactéries connaît un recul (- 13,5 % en volume, - 15,0 % en valeur) avec 453 tonnes produites pour 9,05 millions d’euros. Cette baisse s’explique principalement par la diminution des macro-algues (230 tonnes). La spiruline et le klamath atteignent 214 tonnes pour 7,7 millions d’euros. L’aquaculture emploie 12 893 permanents et 8 870 occasionnels, soit 12 470 équivalents temps plein (ETP). La conchyliculture concentre la majorité des emplois avec 9 830 ETP. Les entreprises restent de petite taille avec une moyenne de 4,81 ETP.","[{nom_auteur=Delorme, prenom_auteur=Anaël , Structure=SSP - Bureau des statistiques des structures agricoles, l’aquaculture et la forêt}]",NATIONAL,CDICDO,,AQUAPROD|AQUASTRU,2023,,FRANCE,2025/03/25 00:00,2025/03/26 15:24,0.2,2025-6,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Chd2506/detail/,,,,2025/03/26 15:22,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2025-03-26T14:22:51.853Z\""\,\""Fichier\"":\""cd2025-6_Aqua2023.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-03-26T14:22:51.853Z\""\,\""Fichier\"":\""cd2025-6_Aqua2023.xlsx\""}]",,0,,"Pêche, aquaculture",PECHAQUA,"Pêche, aquaculture",493,Chiffres et données,Chiffres et données,Chiffres et données,
Garder,1080,Chd2507,Chd2507,Politique agricole commune : les paiements des aides de la PAC en 2023 (données ASP),,"La présente publication porte sur les paiements réalisés par l’ASP au titre des aides de la PAC assises sur les surfaces et les animaux (SIGC) ainsi que de l’aide à l’assurance récolte, pour la campagne d’aides 2023. Des données par région (nombre de bénéficiaires par type d’aide, montant moyen et indicateurs de dispersion) et par département sont accessibles dans le fichier de données associé à la publication sur le site Agreste.","[{nom_auteur=des synthèses statistiques et des revenus, prenom_auteur=Sous-Direction, Structure=SSP - Bureau des statistiques sur les productions et les comptabilités agricoles}]",NATIONAL,CDICDO,,AIDE,2023,,FRDOM,2025/04/16 00:00,2025/04/16 13:32,0.3,2025-7,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Chd2507/detail/,,,,2025/04/16 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2025-04-16T08:33:44.781Z\""\,\""Fichier\"":\""cd2025-7_PAC2023.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-04-16T08:33:44.781Z\""\,\""Fichier\"":\""cd2025-7_donnees-associees-PAC2023.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-04-16T08:33:44.781Z\""\,\""Fichier\"":\""cd2025-7_donnees-complementaires-PAC2023.xlsx\""}]",,0,,"Aides, PAC, Politiques publiques",AIDPOLITIQ,"Aides, PAC, Politiques publiques",242,Chiffres et données,Chiffres et données,Chiffres et données,
Garder,1079,Chd2508,Chd2508,Les industries agroalimentaires en région en 2022 : Emploi salarié et résultats économiques,,"En 2022, trois régions regroupent 38 % des 389 400 salariés des industries agroalimentaires : la Bretagne avec 57 800 salariés en équivalent temps plein (ETP), les Pays de la Loire avec 47 700, et l’Auvergne-Rhône-Alpes avec 42 700. La transformation de viande est particulièrement présente en Bretagne et dans les Pays de la Loire, où 45 % des effectifs nationaux de ce secteur sont concentrés. Les résultats économiques des entreprises régionales des IAA révèlent un classement légèrement différent en termes de valeur ajoutée. En 2022, trois régions se distinguent : la Nouvelle-Aquitaine avec une valeur ajoutée de 4,0 milliards d’euros, le Grand Est avec 3,9 milliards d’euros, et la Bretagne avec 3,6 milliards d’euros. Près des deux tiers de la valeur ajoutée des entreprises de la Nouvelle-Aquitaine et du Grand Est proviennent de la fabrication de boissons (2,5 milliards d’euros pour chaque région), les plaçant loin devant toutes les autres régions pour ce secteur.","[{nom_auteur=Mercier, prenom_auteur=Sylvie, Structure=SSP, Bureau des statistiques des industries agricoles et alimentaires}]",NATIONAL,CDICDO,,IAAECO|TISSU,2022,COMMERCE DE GROS| INDUSTRIE AGROALIMENTAIRE,FRANCE,2025/04/23 00:00,2025/04/24 16:07,0.2,2025-8,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/Chd2508/detail/,,,,2025/04/24 16:06,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2025-04-24T06:17:26.998Z\""\,\""Fichier\"":\""cd2025-8_Esane2022-Regional.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-04-24T06:17:26.999Z\""\,\""Fichier\"":\""cd2025-8_donnees-associees_Flores_EtabEmpl_Salaries.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-04-24T06:17:26.999Z\""\,\""Fichier\"":\""cd2025-8_donnees-associees_2022M22.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-04-24T06:17:26.999Z\""\,\""Fichier\"":\""cd2025-8_donnees-associees_2021M22.xlsx\""}]",,0,,Résultats économiques des IAA|Industries agro-alimentaires (IAA),IAAECO|IAA,Industries agro-alimentaires (IAA),1775,Chiffres et données,Chiffres et données,Chiffres et données,
