disaron:nom,dc:title,disaron:Complement_titre,disaron:chapeau,disaron:Auteur,disaron:categorie,disaron:sous_collection,disaron:theme,disaron:annees_reference,disaron:descripteur,disaron:niveau_geographique,disaron:Date_premiere_publication,disaron:date_derniere_publication,ecm:versionLabel,disaron:date_modification,disaron:Numerotation,url,nb de fichiers,noms des fichiers,urls des fichiers,disaron:donnees,trouvé Estelle ?,A
IraCpr2338,"Coûts de production. En février 2023, le prix des intrants baisse à nouveau","Prix d'achat des intrants, alimentation animale et livraison d'engrais en février 2023","En février 2023, le prix d’achat des intrants baisse sur un mois (-1,5 %), sous l’effet de la baisse du prix des engrais (-6,0 % sur un mois) et de l’énergie (-3,4 %). Le prix de l’ensemble des intrants reste cependant élevé, toujours supérieur au niveau d’avant la guerre en Ukraine (+11,5 % par rapport à février 2022). En février 2023, avec le même nombre de jours ouvrables qu’en février 2022, la production d’aliments composés pour animaux de ferme baisse fortement sur un an (-7,0 %), dans un contexte où le prix des aliments pour animaux reste élevé. Seule la production d’aliments pour bovins augmente sur un an. En février 2023, selon des données provisoires, le cumul des livraisons d’engrais azotés pour la campagne 2022-2023 serait en forte baisse sur un an (-29,1 %). La diminution serait encore plus marquée pour les engrais phosphatés et les engrais potassiques (-45,0 et -51,9 %).","[{nom_auteur=Sauvaget, prenom_auteur=Thomas, Structure=SSP}, {nom_auteur=Charrière, prenom_auteur=Perrine, Structure=SSP}]",NATIONAL,INFCOUT,PRIX,2022,,FRANCE,2023/04/21 10:00,2023/04/21 10:00,0.1,2023/04/21 10:00,2023-38,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2338/detail/,2,"[""2023_38inforapcoutsprod.pdf"", ""2023_38donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2338/2023_38inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2338/2023_38donneescoutsprod.xlsx""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2023-04-19T12:34:02.464Z\""\,\""Fichier\"":\""2023_38inforapcoutsprod.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2023-04-19T12:34:02.464Z\""\,\""Fichier\"":\""2023_38donneescoutsprod.xlsx\""}]",COMPLEMENT-Irap,
IraCpr2352,"Coûts de production. En mars 2023, nouvelle baisse du prix des intrants, des livraisons d’engrais et de la production d’aliments pour animaux","Prix d'achat des intrants, alimentation animale et livraison d'engrais en mars 2023","En mars 2023, le prix d’achat des intrants baisse sur un mois (-1,1 %), sous l’effet de la baisse du prix des engrais (-6,1 % sur un mois). Le prix de l’ensemble des intrants reste cependant élevé, légèrement supérieur au niveau du début de la guerre en Ukraine (+2,1 % par rapport à mars 2022). En mars 2023, avec le même nombre de jours ouvrables qu’en mars 2022, la production d’aliments composés pour animaux de ferme baisse fortement sur un an (-5,9 %), dans un contexte où le prix des aliments pour animaux reste élevé. En mars 2023, selon des données provisoires, le cumul des livraisons d’engrais azotés pour la campagne 2022-2023 serait en très forte baisse sur un an (-31,1 %). La diminution serait encore plus marquée pour les engrais phosphatés et les engrais potassiques (-46,0 et -50,7 %).","[{nom_auteur=Sauvaget, prenom_auteur=Thomas, Structure=SSP}, {nom_auteur=Charrière, prenom_auteur=Perrine, Structure=SSP}]",NATIONAL,INFCOUT,PRIX,2022,,FRANCE,2023/05/23 10:00,2023/05/23 10:00,0.1,2023/05/23 10:00,2023-52,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2352/detail/,2,"[""2023_52inforapcoutsprod.pdf"", ""2023_52donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2352/2023_52inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2352/2023_52donneescoutsprod.xlsx""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2023-05-19T15:07:47.337Z\""\,\""Fichier\"":\""2023_52inforapcoutsprod.pdf\""},{\""Type_de_fichier\"":\""1_SOM\""\,\""Date_chargement\"":\""2023-05-19T15:07:47.337Z\""\,\""Fichier\"":\""2023_52donneescoutsprod.xlsx\""}]",COMPLEMENT-Irap,
IraCpr25134,"Coûts de production. Prix des intrants en août 2025 : − 0,7 % sur un mois, − 0,5 % sur un an",Prix d'achat des intrants en août 2025,"En août 2025, le prix d’achat des intrants pour l’activité agricole se replie à nouveau (− 0,7 %) après deux mois de hausse consécutifs (+ 0,3 % en juillet, et + 0,5 % en juin). Sur un an, la baisse du prix des intrants se poursuit à un rythme modéré (− 0,5 %, après − 0,6 % en juillet 2025) sous l’effet d’un recul persistant des prix de l’énergie (− 8,3 % en août 2025) et des prix des aliments pour animaux (− 2,9 %), et malgré la hausse de 10 % des prix des engrais et des amendements. Sur un an, le prix des intrants reste en baisse pour les élevages, et en hausse pour les exploitations de grandes cultures et de viticulture.","[{nom_auteur=Boulfrad, prenom_auteur=Youcef, Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2025,,FRANCE,2025/10/17 10:00,2025/10/17 10:00,0.1,2025/10/17 10:00,2025-134,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr25134/detail/,3,"[""2025_134inforapcoutsprod.pdf"", ""2025_134donneescoutsprod-Graph.xlsx"", ""2025_134donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr25134/2025_134inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr25134/2025_134donneescoutsprod-Graph.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr25134/2025_134donneescoutsprod.xlsx""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2025-10-16T15:53:11.425Z\""\,\""Fichier\"":\""2025_134inforapcoutsprod.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-10-16T15:53:11.425Z\""\,\""Fichier\"":\""2025_134donneescoutsprod-Graph.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-10-16T15:53:11.425Z\""\,\""Fichier\"":\""2025_134donneescoutsprod.xlsx\""}]",COMPLEMENT-Irap,
IraCpr25146,Coûts de production. Prix des intrants en septembre 2025 : quasi stable sur un mois et sur un an,Prix d'achat des intrants en septembre 2025,"En septembre 2025, le prix d’achat des intrants pour l’activité agricole est quasi stable sur un mois (− 0,1 % après − 0,7 % en août 2025), comme sur un an (− 0,1 %, après − 0,5 % en août 2025). Le recul persistant sur un an des prix de l’énergie (− 4,1 % en septembre 2025), des prix des aliments pour animaux (− 3,4 %), et des produits de protection des cultures (− 4,2 %) compensent la hausse des prix des engrais et des amendements (+ 9,9 % sur un an en septembre et +10,0 % en août). Sur un an, le prix des intrants reste en baisse pour les élevages, et en hausse pour les exploitations de grandes cultures et de viticulture.","[{nom_auteur=Boulfrad, prenom_auteur=Youcef, Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2025,,FRANCE,2025/11/13 00:00,,0.1,2025/11/12 10:43,2025-146,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr25146/detail/,3,"[""2025_146inforapcoutsprod.pdf"", ""2025_146donneescoutsprod-Graph.xlsx"", ""2025_146donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr25146/2025_146inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr25146/2025_146donneescoutsprod-Graph.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr25146/2025_146donneescoutsprod.xlsx""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2025-11-12T09:43:49.709Z\""\,\""Fichier\"":\""2025_146inforapcoutsprod.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-11-12T09:43:49.709Z\""\,\""Fichier\"":\""2025_146donneescoutsprod-Graph.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-11-12T09:43:49.709Z\""\,\""Fichier\"":\""2025_146donneescoutsprod.xlsx\""}]",COMPLEMENT-Irap,
IraCpr2601,"Coûts de production. Prix des intrants en novembre 2025 : hausse sur un mois, quasi-stabilité sur un an",Prix d'achat des intrants en novembre 2025,"En novembre 2025, le prix d’achat des intrants pour l’activité agricole augmente de 0,7 % sur un mois. Il est quasi stable sur un an, avec des dynamiques qui se compensent. Le recul des prix se poursuit pour l’énergie (− 3,0 % sur un an en novembre 2025 après – 6,8 % en octobre 2025), les aliments pour animaux (− 4,8 % après − 4,3 %), et les produits de protection des cultures (− 4,4 % après − 4,2 %), tandis que les prix des engrais et des amendements poursuivent leur hausse (+ 12,4 % sur un an en novembre 2025 après + 10,0 % en octobre). Sur un an, le prix des intrants en novembre 2025 reste en baisse pour les élevages, et en hausse pour les exploitations spécialisées en grandes cultures ou en viticulture.IraCpr2601","[{nom_auteur=Boulfrad, prenom_auteur=Youcef, Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2026,,FRANCE,2026/01/09 00:00,,,,2026-01,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2601/detail/,3,"[""2026_01inforapcoutsprod.pdf"", ""2026_01donneescoutsprod-Graph.xlsx"", ""2026_01donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2601/2026_01inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2601/2026_01donneescoutsprod-Graph.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2601/2026_01donneescoutsprod.xlsx""]",#N/A,COMPLEMENT-Irap,
IraCpr2615,Coûts de production. Prix des intrants en décembre 2025 : en baisse sur un mois comme sur un an,Prix d'achat des intrants en décembre 2025,"En décembre 2025, le prix d’achat des intrants pour l’activité agricole diminue de 1,4 % sur un mois comme sur un an. Cette évolution s’explique essentiellement par le fort repli du prix de l’énergie (− 8,6 % sur un mois en décembre 2025 et − 12,2 % sur un an), et, dans une moindre mesure, par les baisses des prix des produits de protection des cultures (− 1,4 % sur un mois et − 2,9 % sur un an), des semences et plants (– 0,6 % sur un mois et − 0,2 % sur un an) et des aliments pour animaux (− 0,3 % et − 5,2 %). La hausse du prix des engrais et amendements se poursuit (+ 0,3 % sur un mois et + 12,2 % sur un an en décembre 2025, après respectivement + 2,5 % et + 12,1 % en novembre). Sur un mois, le prix des intrants en décembre 2025 est en baisse pour toutes les orientations productives. Sur un an, il est toujours en recul pour les élevages et en augmentation pour les grandes cultures et la viticulture.","[{nom_auteur=Boulfrad, prenom_auteur=Youcef, Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2026,,FRANCE,2026/02/06 00:00,2026/02/12 18:13,0.3,2026/02/12 18:11,2026-15,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2615/detail/,3,"[""2026_15inforapcoutsprod.pdf"", ""2026_15donneescoutsprod-Graph.xlsx"", ""2026_15donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2615/2026_15inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2615/2026_15donneescoutsprod-Graph.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2615/2026_15donneescoutsprod.xlsx""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2026-02-12T17:11:40.197Z\""\,\""Fichier\"":\""2026_15inforapcoutsprod.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2026-02-05T13:26:33.905Z\""\,\""Fichier\"":\""2026_15donneescoutsprod-Graph.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2026-02-12T07:56:13.465Z\""\,\""Fichier\"":\""2026_15donneescoutsprod.xlsx\""}]",COMPLEMENT-Irap,
IraEng2608,"Engrais. Hausse des livraisons d'engrais lors de la campagne 2024-2025, baisse des livraisons d'engrais azotés en début de campagne 2025-2026",Livraisons d'engrais arrêtées à octobre 2025,"Lors de la campagne 2024-2025, les livraisons d'engrais ont nettement augmenté par rapport à la campagne précédente (2023-2024). La hausse est de 2,8 % pour les engrais azotés, 2,0 % pour les engrais phosphatés et 10,7 % pour les engrais potassiques. Ces tendances confirment le rebond constaté lors de la campagne précédente (2023-2024) après la chute brutale des livraisons en 2022-2023 à la suite du déclenchement du conflit ukrainien. Les résultats provisoires sur le début de la campagne 2025-2026 suggèrent une forte baisse des livraisons d'engrais azotés dans un contexte de vive hausse de prix.","[{nom_auteur=Boulfrad, prenom_auteur=Youcef, Structure=SSP - Bureau des synthèses statistiques et conjoncturelles }]",NATIONAL,INFENG,PROT,2025,ENGRAIS,FRANCE,2026/01/30 00:00,2026/01/30 10:00,0.2,2026/01/30 00:00,2026-8,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraEng2608/detail/,3,"[""2026_08inforapengrais.pdf"", ""2026_08donneesengrais-Graph.xlsx"", ""2026_08donneescomplémentaires.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraEng2608/2026_08inforapengrais.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraEng2608/2026_08donneesengrais-Graph.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraEng2608/2026_08donneescomplémentaires.xlsx""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2026-01-29T16:16:18.120Z\""\,\""Fichier\"":\""2026_08inforapengrais.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2026-01-29T16:16:18.120Z\""\,\""Fichier\"":\""2026_08donneesengrais-Graph.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2026-01-29T16:16:18.120Z\""\,\""Fichier\"":\""2026_08donneescomplémentaires.xlsx\""}]",COMPLEMENT-Irap,
IraFru112,"Stocks de pommes et de poires. Fin juin 2019, les stocks de pommes se situent en dessous de la moyenne 2014-2018",Stocks et sorties en juin 2019,"Fin juin 2019, les stocks de pommes sont inférieurs de 7 % à ceux de la moyenne 2014-2018 alors que les stocks européens de pommes restent élevés.","[{nom_auteur=Bernadette, prenom_auteur=Laurent, Structure=Service de la statistique et de la prospective (SSP). }]",NATIONAL,INFFRUI,FRUIT,2019,PRIX| STOCK| CONJONCTURE| RÉCOLTE| COMMERCE EXTÉRIEUR| PRODUCTION VÉGÉTALE,FRANCE,2019/07/26 00:00,2019/10/17 13:05,0.1,2019/07/26 00:00,2019-112,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru112/detail/,1,"[""2019_112inforapStockpommespoires.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru112/2019_112inforapStockpommespoires.pdf""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2019-10-15T00:00:00.000Z\""\,\""Fichier\"":\""2019_112inforapStockpommespoires.pdf\""}]",COMPLEMENT-Irap,
IraFru178,"Stocks de pommes et de poires. Fin octobre 2018, les stocks de pommes sont inférieurs à ceux de fin octobre 2017 alors que ceux de poires augmentent sur un an",Stocks et sorties en octobre 2018,"Fin octobre 2018, les niveaux de stocks des pommes sont inférieurs de 8 % à ceux de fin octobre 2017.","[{nom_auteur=Bernadette, prenom_auteur=Laurent, Structure=Service de la statistique et de la prospective (SSP). }]",NATIONAL,INFFRUI,FRUIT,2018,PRIX| STOCK| CONJONCTURE| RÉCOLTE| COMMERCE EXTÉRIEUR| PRODUCTION VÉGÉTALE,FRANCE,2018/11/30 00:00,2019/10/17 12:46,0.1,2018/11/30 00:00,2018-178,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru178/detail/,1,"[""2018_178inforapStockpommespoires.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru178/2018_178inforapStockpommespoires.pdf""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2019-10-15T00:00:00.000Z\""\,\""Fichier\"":\""2018_178inforapStockpommespoires.pdf\""}]",COMPLEMENT-Irap,
IraFru19100,"Pêche. Au 1er juillet 2019, production de pêches revue à la baisse et prix soutenus","Commercialisation, surface et production pour la campagne 2019","Au 1er juillet 2019, la hausse de la production de pêches françaises est revue à la baisse depuis la prévision de juin, suite à des aléas climatiques dans les régions de l’Est.","[{nom_auteur=Bernadette, prenom_auteur=Laurent, Structure=Service de la statistique et de la prospective (SSP). }]",NATIONAL,INFFRUI,FRUIT,2019,PÉPINIÈRE| PRIX| CONJONCTURE| RÉCOLTE| COMMERCE EXTÉRIEUR| PRODUCTION VÉGÉTALE,FRANCE,2019/07/10 00:00,2019/10/17 13:17,0.1,2019/07/10 00:00,2019-100,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru19100/detail/,1,"[""2019_100inforappeche.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru19100/2019_100inforappeche.pdf""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2019-10-15T00:00:00.000Z\""\,\""Fichier\"":\""2019_100inforappeche.pdf\""}]",COMPLEMENT-Irap,
